NovelTS, cookmepasta,675,0.02962963,3.277037037,1967.962963,0.170563306,4.382644216,210.114128
NovTea, cookmepasta,693,0.223665224,10.03751804,1594.53824,0.417700242,8.22820512,770.1166178
Number27, cookmepasta,555,0.005405405,1.115315315,1991.241441,0.074322486,2.482143234,118.832486
Return42, cookmepasta,654,0.174311927,7.321100917,1691.90367,0.380377489,8.411035582,681.8235072
sampleMCTS, cookmepasta,565,0.015929204,2.920353982,1985.922124,0.126201693,3.713551285,135.1415814
sampleRHEA, cookmepasta,835,0.00239521,2.035928144,1998.499401,0.049882231,2.349887405,33.53726589
simulatedAnnealing, cookmepasta,770,0,0.923376623,1887.428571,0.001,1.381983661,370.4519012
SJA86, cookmepasta,500,0.004,2.172,1997.556,0.064118935,2.4954771,48.4612718
SJA862, cookmepasta,1750,0.02,2.433714286,1976.482857,0.141,3.736223142,175.5688859
TeamTopbug, cookmepasta,630,0.00952381,2.549206349,1987.057143,0.098124181,3.076756354,136.9569967
thorbjrn, cookmepasta,760,0,0,2000,0.001,0.001,0
TomVodo, cookmepasta,420,0.004761905,2.019047619,1994.940476,0.069842059,2.494729097,74.48051058
YBCriber, cookmepasta,424,0.490566038,15.62971698,1578.301887,0.500910992,9.862166638,475.3143879
adrienctx, cops,575,0.64,272.2434783,1608.332174,0.481,64.11402402,360.7797535
aStar, cops,709,0,0.162200282,1900,0.001,0.940905892,0
AtheneAI, cops,170,0.041176471,25.72941176,1888.064706,0.199698185,67.93927445,70.65726257
bladerunner, cops,459,0,7.241830065,1900,0.001,24.32023474,0
CatLinux, cops,1005,0.000995025,5.175124378,1899.665672,0.032528317,8.66057487,10.59351466
evolutionStrategies, cops,833,0,4.797118848,1900,0.001,13.57091204,0
greedySearch, cops,930,0,0.065591398,1900,0.001,0.451804448,0
hillClimber, cops,965,0,4,1900,0.001,4.358828998,0
ICELab, cops,155,0.090322581,30.84516129,1797.303226,0.287643353,75.02126754,328.8391778
jaydee, cops,625,0,0,1900,0.001,0.001,0
MaastCTS2, cops,825,0.632727273,210.0945455,1383.455758,0.483061688,129.856139,493.5589868
MH2015, cops,3625,0.14537931,100.2507586,1858.28469,0.35348286,118.8296637,133.5164783
mrtndwrd, cops,480,0,0,1900,0.001,0.001,0
muzzle, cops,875,0.017142857,24.55085714,1894.058286,0.130803619,52.7775152,60.61535899
NovelTS, cops,739,0.139377537,53.00947226,1820.223275,0.347340063,113.1275768,232.1162573
NovTea, cops,740,0,2.462162162,1900,0.001,3.916999845,0
Number27, cops,615,0.261788618,82.61463415,1648.050407,0.440608164,137.111742,442.4762534
Return42, cops,710,0.329577465,184.8450704,1702.907042,0.47105974,121.1835126,395.2559945
sampleMCTS, cops,615,0.001626016,5.821138211,1899.843902,0.041291095,13.42397056,3.867945114
sampleRHEA, cops,875,0,3.633142857,1900,0.001,8.140865837,0
simulatedAnnealing, cops,835,0,3.302994012,1900,0.001,4.007333685,0
SJA86, cops,575,0.008695652,16.60695652,1897.786087,0.093844159,42.47294823,33.36539964
SJA862, cops,1800,0.001666667,13.25388889,1899.865556,0.041790794,39.19288531,4.420876261
TeamTopbug, cops,675,0,0,1900,0.001,0.001,0
thorbjrn, cops,800,0.14125,83.2375,1875.29875,0.349279252,115.6407146,78.45573273
TomVodo, cops,455,0.006593407,5.314285714,1897.246154,0.08193166,13.67620072,37.20919273
YBCriber, cops,480,1,311.5,236.9375,0.001,15.613495,30.74255076
adrienctx, crossfire,650,0.973846154,4.832307692,245.36,0.160592677,0.962346442,138.4704676
aStar, crossfire,790,0.002531646,-0.193670886,1780.960759,0.05125173,0.573987236,564.7653369
AtheneAI, crossfire,260,0.161538462,0.526923077,1598.892308,0.369026884,2.003701578,575.7303021
bladerunner, crossfire,542,0.878228782,4.295202952,497.7675277,0.328021388,1.905920569,471.1406092
CatLinux, crossfire,1087,0.011959522,0.033118675,1981.344066,0.109703687,0.570710564,144.8477528
evolutionStrategies, crossfire,924,0.218614719,0.593073593,682.6147186,0.414306573,2.372593175,882.384441
greedySearch, crossfire,1035,0.002898551,-0.992270531,161.2425121,0.054760107,0.338564686,181.0485032
hillClimber, crossfire,1035,0.001932367,-0.993236715,367.9169082,0.044916206,0.287495832,363.2539028
ICELab, crossfire,245,0.869387755,4.212244898,34.20408163,0.337975795,2.0222779,10.93539393
jaydee, crossfire,715,0.846153846,4.067132867,259.1482517,0.361801212,2.172260992,300.1280246
MaastCTS2, crossfire,935,0.8,3.805347594,573.3764706,0.401,2.392288392,402.7829467
MH2015, crossfire,3700,0.167837838,0.001891892,180.1591892,0.37472222,2.244608746,127.9992771
mrtndwrd, crossfire,573,0.090750436,-0.253054101,593.7277487,0.288253885,1.707320841,758.7208436
muzzle, crossfire,958,0.579331942,2.466597077,133.6628392,0.494666328,2.960791631,139.6053268
NovelTS, crossfire,825,0.984242424,4.901818182,267.1951515,0.125536238,0.751795354,306.598993
NovTea, crossfire,809,0.145859085,0.472187886,1637.733004,0.353964889,1.928494203,572.7737429
Number27, crossfire,699,0.404864092,1.785407725,1096.639485,0.491865724,2.67974887,777.3478858
Return42, crossfire,825,0.467878788,1.802424242,49.63636364,0.499967161,2.997724505,20.29655618
sampleMCTS, crossfire,695,0.023021583,0.113669065,1977.385612,0.150971962,0.752037789,159.0033195
sampleRHEA, crossfire,980,0.02755102,-0.802040816,658.25,0.164682503,0.995677631,525.1233322
simulatedAnnealing, crossfire,910,0,-1.00989011,154.1461538,0.001,0.099956029,165.7780443
SJA86, crossfire,635,0.056692913,0.215748031,1923.32126,0.232254896,1.200371568,296.783355
SJA862, crossfire,1890,0.21957672,0.312169312,168.9121693,0.414959882,2.48862228,148.4037846
TeamTopbug, crossfire,770,0.903896104,4.412987013,226.5038961,0.295733672,1.789371577,299.0649595
thorbjrn, crossfire,895,0.289385475,1.044692737,1342.248045,0.454477146,2.565522082,640.6143795
TomVodo, crossfire,555,0.009009009,0.014414414,1985.448649,0.095487284,0.506616535,140.6399229
YBCriber, crossfire,565,0.088495575,0.297345133,1829.987611,0.285014275,1.512048407,406.284762
adrienctx, decepticoins,1005,0.783084577,4.221890547,134.1233831,0.41314454,3.845427175,175.277255
aStar, decepticoins,1135,0.718061674,2.480176211,413.4096916,0.450943448,1.404991781,592.8680492
AtheneAI, decepticoins,599,0.816360601,4.315525876,173.4741235,0.388189837,1.313178482,237.9398829
bladerunner, decepticoins,890,0.792134831,4.957303371,231.147191,0.406779793,1.720804512,354.6674019
CatLinux, decepticoins,1440,0.675694444,4.325,438.2256944,0.469114796,3.647145225,426.8201642
evolutionStrategies, decepticoins,1265,0.766798419,2.600790514,323.6039526,0.423869488,1.501829602,334.1414727
greedySearch, decepticoins,1355,0.285608856,3.163837638,1267.972694,0.452703927,1.288357786,874.4025604
hillClimber, decepticoins,1390,0.625179856,2.718705036,416.081295,0.485076444,1.402698268,436.5054458
ICELab, decepticoins,757,0.990752972,4.319682959,68.54425363,0.096715831,0.520928767,146.7451163
jaydee, decepticoins,1085,0.837788018,4.858986175,147.1428571,0.369645161,3.39731474,231.1437298
MaastCTS2, decepticoins,1270,0.916535433,2.318897638,80.24094488,0.277583139,1.220863958,132.668506
MH2015, decepticoins,4055,0.770160296,3.975092478,226.6636252,0.421729622,3.08792339,301.6591536
mrtndwrd, decepticoins,915,0.8,2.404371585,312.3136612,0.401,1.028694387,691.8488866
muzzle, decepticoins,1310,0.838167939,3.633587786,199.3862595,0.369296681,2.177228641,271.8143233
NovelTS, decepticoins,1160,0.768965517,4.451724138,140.8293103,0.422494425,3.892336149,235.3267651
NovTea, decepticoins,1160,0.873275862,4.6,155.887069,0.33366369,3.906389733,319.2555406
Number27, decepticoins,1030,0.642718447,4.114563107,468.6640777,0.480198753,3.723208546,734.0826531
Return42, decepticoins,1165,0.754506438,4.267811159,225.2583691,0.431379453,2.609741153,431.7663325
sampleMCTS, decepticoins,1044,0.812260536,3.064176245,563.2988506,0.391503979,1.401157418,687.3318581
sampleRHEA, decepticoins,1315,0.693536122,3.749809886,470.9064639,0.462024695,2.812530773,432.5519512
simulatedAnnealing, decepticoins,1255,0.61752988,2.034262948,440.1003984,0.48699046,1.243515984,504.6558019
SJA86, decepticoins,990,0.81010101,2.812121212,451.8585859,0.393221065,1.121540339,663.9238579
SJA862, decepticoins,2220,0.727477477,4.34009009,115.4432432,0.446257226,3.240552298,137.0062303
TeamTopbug, decepticoins,1113,0.851752022,4.929020665,125.6118598,0.356345628,3.434018762,204.2820407
thorbjrn, decepticoins,1235,0.836437247,3.546558704,185.308502,0.37087833,2.278165806,352.0598788
TomVodo, decepticoins,885,0.811299435,2.778531073,558.5864407,0.392270574,1.064302653,684.6744277
YBCriber, decepticoins,908,0.814977974,6.0969163,736.8414097,0.389315434,3.589630997,456.857352
adrienctx, deceptizelda,1205,1,2,20.206639,0.001,0.001,1.470469168
aStar, deceptizelda,1353,0.799704361,1.683665928,407.1322986,0.401221559,0.741851579,795.7548116
AtheneAI, deceptizelda,795,0.905660377,4.794968553,533.7610063,0.29330063,5.107609341,611.1865813
bladerunner, deceptizelda,1090,0.99266055,4.963302752,95.70550459,0.086355621,4.372564928,134.600082
CatLinux, deceptizelda,1635,0.81529052,3.142507645,724.3272171,0.389061707,3.226642265,747.1365587
evolutionStrategies, deceptizelda,1465,0.955631399,1.944027304,229.2812287,0.206912671,0.416904162,520.0408268
greedySearch, deceptizelda,1565,1,2,9,0.001,0.001,0
hillClimber, deceptizelda,1610,0.650931677,2.096273292,996.0515528,0.477675601,1.972548819,729.4152728
ICELab, deceptizelda,780,0.997435897,4.105128205,95.53846154,0.051572007,0.861366266,33.34996725
jaydee, deceptizelda,1255,1,2,12.14422311,0.001,0.001,54.74347927
MaastCTS2, deceptizelda,1450,1,2.746896552,26.56482759,0.001,2.886888501,44.13301529
MH2015, deceptizelda,4265,0.990621336,3.984525205,150.512544,0.097388299,4.411660077,260.0395558
mrtndwrd, deceptizelda,1090,1,2,9.044954128,0.001,0.001,0.346406517
muzzle, deceptizelda,1510,0.992715232,2.340397351,35.22781457,0.086039405,1.818690071,143.4622401
NovelTS, deceptizelda,1355,1,2.069372694,9.294464945,0.001,0.9091342,3.512078104
NovTea, deceptizelda,1380,1,2,12.78550725,0.001,0.001,1.535688993
Number27, deceptizelda,1240,0.999193548,2.120967742,51.25241935,0.029386639,1.235534926,87.112793
Return42, deceptizelda,1350,1,2,18.67851852,0.001,0.001,2.655040913
sampleMCTS, deceptizelda,1245,0.848995984,2.061044177,681.62249,0.359052794,1.008346765,704.3625165
sampleRHEA, deceptizelda,1525,0.736393443,2.586885246,872.0872131,0.441588402,2.139137339,763.3317416
simulatedAnnealing, deceptizelda,1463,0.531100478,1.056049214,999.430622,0.500031823,1.468674928,634.0035226
SJA86, deceptizelda,1175,0.920851064,2.591489362,501.0255319,0.270971076,2.130811678,575.2392089
SJA862, deceptizelda,2420,0.999173554,2.092975207,13.57644628,0.029736097,1.004728705,25.18456547
TeamTopbug, deceptizelda,1305,1,2,9.292720307,0.001,0.001,0.591239261
thorbjrn, deceptizelda,1435,1,2,9,0.001,0.001,0
TomVodo, deceptizelda,1085,0.864516129,1.968663594,681.0387097,0.34323967,1.14135105,694.3508989
YBCriber, deceptizelda,1105,1,2,40.41538462,0.001,0.001,3.430280183
adrienctx, defem,1165,0.970815451,99.5304721,576.4532189,0.169323532,37.13012359,131.5755326
aStar, defem,1295,0.267181467,43.16138996,471.6694981,0.443487888,35.1090546,557.3015159
AtheneAI, defem,775,0.667096774,78.72,475.6077419,0.472252234,37.06951964,215.0492179
bladerunner, defem,1030,0.862135922,90.41650485,800.5553398,0.345757268,35.34629149,338.8099997
CatLinux, defem,1590,0.522641509,69.67610063,374.9761006,0.500487099,39.07715683,211.5905906
evolutionStrategies, defem,1430,0.269230769,42.3006993,333.841958,0.4445601,34.61467913,349.9672895
greedySearch, defem,1510,0.130463576,26.62847682,274.6642384,0.337812754,37.49440406,503.0092338
hillClimber, defem,1555,0.07073955,22.44630225,144.7382637,0.257389286,18.3237981,164.4204916
ICELab, defem,735,0.236734694,48.50884354,249.0639456,0.426078085,33.7356527,182.7721901
jaydee, defem,1220,0.768852459,87.40737705,456.4770492,0.422566549,40.39825414,169.5867213
MaastCTS2, defem,1415,0.816961131,90.76961131,461.2466431,0.387698386,39.66085138,158.9495796
MH2015, defem,4190,0.592601432,67.79832936,531.4295943,0.492350155,37.40123033,333.4635577
mrtndwrd, defem,1065,0.014084507,17.857277,101.1821596,0.11883944,13.90996985,85.09001398
muzzle, defem,1470,0.62244898,72.30408163,542.5619048,0.485774429,35.78636808,307.7549205
NovelTS, defem,1320,0.961363636,99.19090909,546.1378788,0.193726737,36.92220901,129.3354896
NovTea, defem,1335,0.771535581,85.68089888,551.5161049,0.420843338,38.49983565,237.0308335
Number27, defem,1205,0.796680498,86.61659751,621.7958506,0.403468237,36.9298524,268.885741
Return42, defem,1315,0.784790875,88.24486692,529.3193916,0.411967344,38.38195172,195.5080578
sampleMCTS, defem,1192,0.834731544,86.09647651,640.8213087,0.372422662,35.67495118,249.8764476
sampleRHEA, defem,1465,0.2778157,50.01911263,262.7508532,0.448922021,33.02062871,197.271501
simulatedAnnealing, defem,1410,0,5.992907801,43.73191489,0.001,5.603173405,32.83237746
SJA86, defem,1148,0.702090592,74.76567944,593.1620209,0.458339472,35.08151922,302.1720843
SJA862, defem,2380,0.320168067,51.18151261,310.6794118,0.467540969,36.3475208,242.0323824
TeamTopbug, defem,1260,0.898412698,95.6984127,489.3515873,0.303104819,38.21860374,130.700376
thorbjrn, defem,1370,0.962773723,98.53868613,692.1656934,0.190315825,36.30151426,162.7236011
TomVodo, defem,1045,0.84784689,87.72440191,729.938756,0.360169237,34.77359862,285.400543
YBCriber, defem,1065,0.916431925,95.22253521,860.7633803,0.27773896,36.00249005,325.0399793
adrienctx, defender,815,0.56809816,-16.59631902,941.5104294,0.496340934,34.06827716,90.40329315
aStar, defender,950,0.593684211,-34.53157895,941.9084211,0.492144855,44.96836305,95.98754871
AtheneAI, defender,435,0.659770115,-18.79310345,948.5770115,0.474786355,32.63880261,91.15289883
bladerunner, defender,709,0.916784203,59.72778561,989.0733427,0.277208125,39.40921875,45.09576374
CatLinux, defender,1255,0.74501992,-7.226294821,968.1099602,0.436850019,32.64262196,72.88176763
evolutionStrategies, defender,1105,0.618099548,-24.02624434,950.1095023,0.486852341,35.59120455,86.99828755
greedySearch, defender,1173,0.639386189,-19.86956522,951.0034101,0.481178602,32.24584129,88.73533156
hillClimber, defender,1225,0.573061224,-28.92897959,939.0228571,0.495633256,37.38490815,97.84450538
ICELab, defender,179,0.832402235,13.86592179,977.7150838,0.374508707,33.56065106,63.35139517
jaydee, defender,905,0.86961326,45.77348066,979.1668508,0.337728434,46.95397475,64.68652678
MaastCTS2, defender,1055,0.855924171,22.18009479,981.4218009,0.352166605,36.24011874,57.36753791
MH2015, defender,3890,0.550642674,-27.9159383,934.4750643,0.498428708,35.55078952,98.61789896
mrtndwrd, defender,720,0.7375,-15.28472222,964.6736111,0.440992898,31.29917691,76.07465539
muzzle, defender,1134,0.699294533,-12.92680776,962.7310406,0.459564815,26.49706348,74.91064028
NovelTS, defender,965,0.861139896,20.0880829,983.546114,0.346800485,40.33069711,51.6097673
NovTea, defender,989,0.677451972,-17.23053589,953.3215369,0.468451385,32.32192983,91.55336121
Number27, defender,875,0.763428571,6.685714286,968.8217143,0.425976926,28.95026738,71.64048486
Return42, defender,975,0.922051282,53.52512821,990.2061538,0.269090871,42.28906141,41.29505543
sampleMCTS, defender,865,0.766473988,-2.356069364,969.8393064,0.424074005,32.19011478,70.5109729
sampleRHEA, defender,1140,0.681578947,-14.85614035,957.7482456,0.466863806,32.15695777,81.22533497
simulatedAnnealing, defender,1070,0.526168224,-35.7,929.8971963,0.500314754,40.91173826,102.849453
SJA86, defender,815,0.526380368,-33.24907975,931.2441718,0.500303591,38.70193667,101.3537231
SJA862, defender,2055,0.77810219,6.920681265,970.3099757,0.41652277,36.19892893,71.7050377
TeamTopbug, defender,925,0.868108108,50.93081081,979.1005405,0.339373197,52.71050037,66.06890465
thorbjrn, defender,1056,0.866477273,23.73484848,981.6193182,0.341138808,35.73594806,59.21387601
TomVodo, defender,700,0.587142857,-26.06571429,940.1842857,0.493347563,35.47334289,94.622145
YBCriber, defender,725,0.783448276,-5.313103448,970.2634483,0.412894495,35.79292599,71.51401774
adrienctx, deflection,1992,0.020582329,-0.792670683,296.5747992,0.142981326,1.573762162,151.1901959
aStar, deflection,2105,0.605225653,-3.052256532,59.86508314,0.489802171,5.784351147,23.38909427
AtheneAI, deflection,1580,-0.033544304,-0.067721519,316.8746835,0.181053002,0.615051598,191.509502
bladerunner, deflection,1875,0,-6.5392,142.4501333,0.001,5.140954283,69.56513336
CatLinux, deflection,2091,0,-0.003347681,562.9014825,0.001,0.066520636,293.2251537
evolutionStrategies, deflection,2255,0.015964523,-9.292239468,94.69046563,0.126338172,4.212925535,62.16948419
greedySearch, deflection,2345,-0.000426439,-10.24264392,58.891258,0.021646002,3.828681446,52.01451032
hillClimber, deflection,2390,-0.00167364,-7.348117155,110.61841,0.041875899,4.740064334,72.76635962
ICELab, deflection,1570,0.089808917,-0.121656051,449.2031847,0.28690781,0.753813701,327.8317051
jaydee, deflection,2045,0.217114914,0.10806846,370.7193154,0.413281492,0.867411217,250.6112282
MaastCTS2, deflection,1597,-0.03068253,-0.046336882,377.0613651,0.173456116,0.322014234,124.8361731
MH2015, deflection,5030,-0.030815109,-3.119880716,227.3640159,0.186038633,4.666057962,121.2969972
mrtndwrd, deflection,1885,-0.083819629,-6.858355438,127.7586207,0.278117121,5.027042571,152.4652575
muzzle, deflection,2260,0.169911504,-0.994247788,405.4964602,0.470773991,2.646661436,290.4457887
NovelTS, deflection,2145,0.153846154,0.136130536,444.1459207,0.393963025,0.470215426,280.4685651
NovTea, deflection,2166,0.007848569,-10.41320406,67.31071099,0.099151367,4.504675649,70.4725112
Number27, deflection,2025,-0.178271605,-0.062716049,417.5204938,0.465356159,0.590217963,225.7695574
Return42, deflection,2126,-0.025399812,-0.000940734,250.519285,0.158336141,0.031656953,90.63682585
sampleMCTS, deflection,2023,-0.107760751,-0.379634207,375.6920415,0.311078009,1.165740032,189.2768834
sampleRHEA, deflection,2300,-0.103913043,-0.72,269.4569565,0.306147707,2.009209239,111.5955561
simulatedAnnealing, deflection,2245,-0.000445434,-10.16971047,58.3389755,0.022100613,3.91467543,52.14823415
SJA86, deflection,1955,-0.126342711,-1.04398977,340.8475703,0.333235203,2.087151743,165.7678137
SJA862, deflection,3210,0,-13.59034268,58.35233645,0.001,5.409090761,48.57844126
TeamTopbug, deflection,2095,0.233412888,0.141288783,376.2195704,0.424002732,0.768532861,252.968068
thorbjrn, deflection,2215,0.000902935,-0.003160271,432.096614,0.0310353,0.111361356,240.4575298
TomVodo, deflection,1875,-0.141866667,-0.4304,446.096,0.349913335,1.163449643,223.8679834
YBCriber, deflection,1895,0.026385224,-11.61002639,84.84010554,0.161278022,4.049310472,169.1334714
adrienctx, digdug,610,0.003278689,6.836065574,338.804918,0.058165888,7.716601244,348.8741419
aStar, digdug,710,0,2.914084507,1860.756338,0.001,4.467110126,413.2722406
AtheneAI, digdug,195,0,12.64615385,1913.364103,0.001,10.06759482,296.1027468
bladerunner, digdug,477,0.004192872,28.90985325,1964.45912,0.065616499,14.49303668,179.5319121
CatLinux, digdug,1025,0.00097561,16.65365854,1994.963902,0.032219512,11.21684458,78.36152406
evolutionStrategies, digdug,860,0,5.68255814,1214.14186,0.001,8.058665596,729.7846072
greedySearch, digdug,955,0,7.647120419,282.8806283,0.001,9.359932211,291.6488644
hillClimber, digdug,980,0,2.27755102,695.9153061,0.001,3.869040969,521.1347548
ICELab, digdug,32,0,4.15625,623.6875,0.001,12.9434432,812.6175852
jaydee, digdug,655,0,1.836641221,1608.680916,0.001,3.278850862,591.9122154
MaastCTS2, digdug,851,0.001175088,23.74735605,1883.622797,0.035259412,12.5225059,414.4219027
MH2015, digdug,3633,0.002752546,19.40242224,1693.141481,0.053392457,12.81149987,529.1461926
mrtndwrd, digdug,495,0,2.646464646,1191.440404,0.001,4.201320169,741.2039156
muzzle, digdug,882,0,19.50566893,1962.884354,0.001,12.12659331,265.4522565
NovelTS, digdug,735,0.001360544,35.2462585,1996.595918,0.037860455,17.21752533,50.19199855
NovTea, digdug,760,0,20.41973684,1733.851316,0.001,11.70103958,516.2189639
Number27, digdug,630,0.028571429,24.93968254,1976.928571,0.167598626,13.53365937,165.8936922
Return42, digdug,750,0.016,19.63066667,993.2146667,0.126475097,12.45061551,745.7029082
sampleMCTS, digdug,610,0,12.62622951,1999.432787,0.001,9.741634874,13.95717949
sampleRHEA, digdug,890,0,10.86179775,1570.216854,0.001,9.489846269,612.9591782
simulatedAnnealing, digdug,845,0,0.208284024,344.8094675,0.001,1.833430407,276.521162
SJA86, digdug,575,0,10.41565217,1995.822609,0.001,8.487885958,70.80768696
SJA862, digdug,1825,0,12.29643836,816.7709589,0.001,10.39859263,626.5188223
TeamTopbug, digdug,685,0,2.245255474,1739.69927,0.001,3.939356595,503.3447166
thorbjrn, digdug,810,0.144444444,31.18271605,1645.207407,0.352539823,14.99025368,512.7953592
TomVodo, digdug,470,0,8.34893617,1992.519149,0.001,7.042635217,92.99619447
YBCriber, digdug,486,0,6.617283951,1538.117284,0.001,9.167140817,626.8498358
adrienctx, donkeykong,795,0,1.412578616,409.7874214,0.001,1.370328998,146.4674737
aStar, donkeykong,912,0,7.082236842,1995.212719,0.001,11.27435939,65.19699175
AtheneAI, donkeykong,415,0,6.551807229,884.539759,0.001,6.692594466,408.6198784
bladerunner, donkeykong,689,0.030478955,3.949201742,596.3468795,0.1729011,5.323845859,494.5581894
CatLinux, donkeykong,1245,0,16.46666667,1585.036145,0.001,10.57093792,549.4938638
evolutionStrategies, donkeykong,1065,0,7.278873239,1003.13615,0.001,8.75352745,666.539608
greedySearch, donkeykong,1165,0,8.73304721,990.8042918,0.001,11.38165438,626.6417883
hillClimber, donkeykong,1190,0,8.622689076,1032.27479,0.001,8.783124099,543.8885553
ICELab, donkeykong,390,0,1.366666667,627.4846154,0.001,2.897756217,478.0507253
jaydee, donkeykong,875,0,4.118857143,1255.355429,0.001,4.212499747,671.0185354
MaastCTS2, donkeykong,1070,0,1.463551402,485.6401869,0.001,2.066307224,129.9789072
MH2015, donkeykong,3830,0,1.32924282,482.3143603,0.001,1.710581721,134.0098994
mrtndwrd, donkeykong,720,0,1.609722222,840.6541667,0.001,1.416848756,484.7915888
muzzle, donkeykong,1105,0,15.32307692,1524.80905,0.001,10.40956163,655.2472468
NovelTS, donkeykong,960,0.004166667,10.7875,1211.390625,0.065415103,9.520861365,724.5518187
NovTea, donkeykong,980,0,8.478571429,1033.411224,0.001,7.627253661,541.7457037
Number27, donkeykong,841,0,6.020214031,841.058264,0.001,7.386000736,552.8413905
Return42, donkeykong,938,0,6.348614072,851.3901919,0.001,6.306732593,443.1379494
sampleMCTS, donkeykong,840,0,15.93095238,1533.50119,0.001,11.21238851,578.4724054
sampleRHEA, donkeykong,1117,0,12.97135184,1317.759176,0.001,10.9243958,606.4689487
simulatedAnnealing, donkeykong,1050,0,7.741904762,972.4371429,0.001,8.123224431,518.0340312
SJA86, donkeykong,800,0,6.6725,897.01625,0.001,7.60298946,487.132909
SJA862, donkeykong,2040,0,1.478921569,506.0455882,0.001,1.923658192,161.3084227
TeamTopbug, donkeykong,910,0,3.318681319,1277.667033,0.001,3.376995159,675.4985689
thorbjrn, donkeykong,1034,0.000967118,1.534816248,472.4961315,0.032083479,1.63633475,153.2048302
TomVodo, donkeykong,680,0,15.80294118,1553.995588,0.001,10.52838684,568.0366172
YBCriber, donkeykong,720,0,18.98055556,2000,0.001,8.101045248,0
adrienctx, doorkoban,1047,0.007640879,1.356255969,996.3944604,0.088077527,3.135994661,46.97462267
aStar, doorkoban,1165,0,0.2,1000,0.001,0.401,0
AtheneAI, doorkoban,625,1,31,159.3968,0.001,0.001,180.7433079
bladerunner, doorkoban,920,0.011956522,1.776086957,994.3184783,0.109690217,3.541123112,57.70825883
CatLinux, doorkoban,1480,0.008783784,1.736486486,997.4304054,0.094309319,3.196143034,31.70285212
evolutionStrategies, doorkoban,1300,0,0.31,1000,0.001,0.545955891,0
greedySearch, doorkoban,1369,0,0.479181885,1000,0.001,0.652825937,0
hillClimber, doorkoban,1425,0,0.343157895,1000,0.001,0.650531972,0
ICELab, doorkoban,1290,0.872093023,27.33643411,349.1852713,0.3349862,9.624372211,290.6110386
jaydee, doorkoban,1110,0.000900901,1.374774775,999.8,0.031001488,2.410458407,6.660330322
MaastCTS2, doorkoban,1295,0.67027027,22.77142857,604.3606178,0.471114917,11.93033967,352.3548674
MH2015, doorkoban,4080,0.002941176,0.833088235,998.7698529,0.055152802,2.155642337,24.83341998
mrtndwrd, doorkoban,940,0,0.353191489,1000,0.001,0.478961569,0
muzzle, doorkoban,1350,0.082222222,5.467407407,962.7503704,0.275702982,8.486720726,137.6555951
NovelTS, doorkoban,1206,0.007462687,1.773631841,996.181592,0.0870639,3.270691144,47.70607938
NovTea, doorkoban,1220,0.963934426,29.95655738,125.0286885,0.18745334,5.4088493,170.2587568
Number27, doorkoban,1075,0.068837209,3.048372093,949.1432558,0.254177108,7.796018365,196.1905906
Return42, doorkoban,1185,0.522362869,18.25654008,669.1780591,0.500499652,13.51885854,355.1308185
sampleMCTS, doorkoban,1080,0.007407407,1.687037037,997.5138889,0.08674694,2.973126455,31.38898414
sampleRHEA, doorkoban,1334,0.000749625,0.853073463,999.6634183,0.02836902,1.425039274,12.28868993
simulatedAnnealing, doorkoban,1285,0,0.189105058,1000,0.001,0.432310978,0
SJA86, doorkoban,1010,0.000990099,0.68019802,999.7742574,0.032450258,1.468031744,7.170658772
SJA862, doorkoban,2270,0.003524229,1.111013216,999.014978,0.060260517,2.56678853,19.11225235
TeamTopbug, doorkoban,1125,0,1.306666667,1000,0.001,2.133333099,0
thorbjrn, doorkoban,1255,0.4,12.4,881.6948207,0.490897949,15.18783641,174.8957575
TomVodo, doorkoban,910,0.001098901,0.659340659,999.3989011,0.034131458,1.35503167,18.12290758
YBCriber, doorkoban,930,0.987096774,30.62580645,756.3989247,0.113857133,3.27385687,41.71509872
adrienctx, dungeon,460,0.02173913,4.982608696,293.2130435,0.14683052,3.651449904,438.3076771
aStar, dungeon,588,0,0.236394558,2000,0.001,0.425867239,0
AtheneAI, dungeon,54,0,5.12962963,1772.111111,0.001,1.796532484,493.2675131
bladerunner, dungeon,340,0.258823529,11.66470588,1429.005882,0.438988482,7.637556136,705.8782306
CatLinux, dungeon,915,0.001092896,5.742076503,1877.427322,0.03404091,3.107687666,401.4736977
evolutionStrategies, dungeon,726,0,1.399449036,1699.315427,0.001,1.233122729,592.5763016
greedySearch, dungeon,820,0,1.042682927,694.1670732,0.001,1.334209084,743.8699943
hillClimber, dungeon,845,0,1.996449704,404.8378698,0.001,1.752749539,353.3458684
ICELab, dungeon,45,0.222222222,9.777777778,1525.133333,0.41673971,8.324698133,642.2776347
jaydee, dungeon,528,0,4.102272727,1805.441288,0.001,1.146211765,471.038521
MaastCTS2, dungeon,705,0.221276596,10.37446809,1350.93617,0.416106328,7.622464689,626.5530085
MH2015, dungeon,3522,0.311186826,11.87677456,944.5479841,0.463979033,8.654440529,571.4214427
mrtndwrd, dungeon,367,0.002724796,2.542234332,1584.226158,0.05312841,2.102702546,685.9610896
muzzle, dungeon,770,0,0.585714286,110.2441558,0.001,0.906138905,271.304942
NovelTS, dungeon,625,0.4608,15.8272,1312.9312,0.499460991,9.273871193,720.8479807
NovTea, dungeon,627,0.003189793,6.288676236,1952.106858,0.057388101,3.376668072,279.3538393
